Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
SOM01,02-12-11,0000000628,TECHNO RELIEF SERVICES,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"548,400.00"
TZA01,02-12-11,0000002089,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"226,900.94"
TZA01,02-12-11,0000002087,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"167,605.05"
TCD01,02-12-11,0000003055,MINURCAT,TCD,MINIBUSES/ BUSES,"240,663.45"
HQSMS,01-12-11,0000018119,TOYOTA MOTOR CORPORATION,JPN,MINIBUSES/ BUSES,"201,283.70"
HQSMS,01-12-11,0000018123,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"107,853.66"
COD01,01-12-11,0000003878,HYDRAFORM AFRICA,ZAF,BRICK-MAKING EQUIPMENT,"150,748.00"
HQSMS,01-12-11,0000018129,Adobe Systems Software Ireland Limited,IRL,COMPUTER SERVICES,"300,307.00"
JOR01,01-12-11,0000001134,Luzmilla Hospital,JOR,CIVIL AFFAIRS SERVICES,"125,940.68"
HQSMS,01-12-11,0000018131,SITA,CHE,COMPUTER SERVICES,"119,910.80"
ETH01,01-12-11,0000001779,MINISTRY OF COMM. & INFO. TECHNOLOGY,ETH,REPRODUCTION SERVICES,"154,000.00"
SDN01,01-12-11,0000003954,MERIT GROUP,SDN,"STRUCTURAL MATERIALS ( TIMBER,","157,202.58"
SDN01,01-12-11,0000003953,MERIT GROUP,SDN,"STRUCTURAL MATERIALS ( TIMBER,","569,055.83"
LBR01,01-12-11,0000001191,EFFICIENT LOGISTIC SERVICE,LBR,TRANSPORT SUPPORT,"104,230.00"
ETH01,30-11-11,0000001774,ROYAL BOREHOLE DRILLERS PLC,ETH,UTILITIES,"199,688.99"
SOM01,30-11-11,0000000621,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"146,348.45"
HQSMS,29-11-11,0000018097,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"342,599.18"
HQSMS,29-11-11,0000018101,ARMOURED PROJECT VEHICLE,GIB,ARMOURED VEHICLES,"117,328.51"
HQSMS,29-11-11,0000018102,PEACOCK ELECTROMECHANICAL TRADING CO LLC,ARE,TANKERS,"182,832.00"
HQSMS,29-11-11,0000018105,ICOM FRANCE,FRA,VHF EQUIPMENT,"101,812.71"
HQSMS,29-11-11,0000018107,TOYOTA MOTOR CORPORATION,JPN,SAFETY/ RESCUE VEHICLE,"188,241.72"
PAK01,29-11-11,0000003179,H. SHEIKH NOOR-UD-DIN AND SONS (PVT) LTD,PAK,BLANKETS,"153,799.68"
YEM01,29-11-11,0000001858,MOHAMMED FARA'A ABDO SPONG MANUFACTURE,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"267,750.00"
PAK01,29-11-11,0000003177,H. NIZAM DIN AND SONS LTD.,PAK,BLANKETS,"162,508.80"
PAK01,29-11-11,0000003182,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"162,512.00"
YEM01,29-11-11,0000001857,Furniture Al-Awadi,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"267,750.00"
PAK01,29-11-11,0000003180,NATIONAL TENT HOUSE,PAK,BLANKETS,"153,799.66"
HQSMS,28-11-11,0000018059,HESCO BASTION LTD.,GBR,PERSONAL SAFETY/ PROTECTION,"177,615.37"
PAK01,28-11-11,0000003148,PARAMOUNT TARPAULIN INDUSTRIES,PAK,PLASTIC PRODUCTS (SHEETS & ROL,"108,696.00"
MDA01,28-11-11,0000000225,SC ACMIA-CON SRL,MDA,MAINTENANCE/ CONSTRUCTION SER,"111,591.70"
PAK01,28-11-11,0000003145,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,598,396.80"
PAK01,28-11-11,0000003146,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,598,400.00"
ETH01,28-11-11,0000001766,BEE FREIGHT TRANSPORT ASSOCIATION,ETH,TRANSPORT SUPPORT,"100,687.14"
ETH01,28-11-11,0000001762,HILINA ENRICHED FOOD PROCESSING CENTER,ETH,PREPARED/ PRESERVED FOODS,"261,012.00"
HQSMS,28-11-11,0000018063,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"275,845.32"
HQSMS,27-11-11,0000018053,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"107,694.00"
ETH01,26-11-11,0000001760,ASFAW GUTETA BUILDING CONTRACTOR,ETH,MAINTENANCE/ CONSTRUCTION SER,"129,146.00"
TZA01,25-11-11,0000002074,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"101,000.00"
TZA01,25-11-11,0000002069,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"166,719.97"
AFG01,24-11-11,0000002396,ALPINTER,BEL,BLANKETS,"1,105,056.00"
ITA01,24-11-11,0000001273,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"339,086.18"
HQSMS,24-11-11,0000018020,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"348,492.91"
HQSMS,24-11-11,0000018025,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"202,973.63"
HQSMS,24-11-11,0000018029,NET HEALTH LIMITED,TZA,MOSQUITO NET,"332,640.00"
HQSMS,23-11-11,0000017991,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"190,962.50"
BDI01,23-11-11,0000000384,INTERPETROL BURUNDI,BDI,DIESEL,"354,446.39"
HQSMS,23-11-11,0000018018,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"237,735.00"
TUN01,22-11-11,0000000310,OTITUNISIE,TUN,STORAGE/PACKING/HANDLING,"112,160.00"
KEN01,22-11-11,0000004337,HASS PETROLEUM (K) LTD,KEN,DIESEL,"216,008.43"
HQSMS,22-11-11,0000017985,NUTRISET SA,FRA,PREPARED/ PRESERVED FOODS,"1,717,585.32"
HQSMS,22-11-11,0000017973,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"517,590.00"
HQSMS,22-11-11,0000017965,VANDANA LOGISTICS,IND,KITCHENWARE,"465,709.50"
HQSMS,22-11-11,0000017961,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"156,000.00"
SDN01,21-11-11,0000003897,WFP Emergency Operation in Sudan,SDN,SECURITY/ SAFETY SERVICES,"103,549.00"
HQSMS,21-11-11,0000017944,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"309,600.00"
SWE01,21-11-11,0000000087,MANPOWER,SWE,ADVERTISING/ INFORMATION SER,"126,525.08"
JOR01,21-11-11,0000001114,Luzmilla Hospital,JOR,CIVIL AFFAIRS SERVICES,"112,409.31"
HQSMS,20-11-11,0000017935,SPECIALISED FIBREGLASS LTD,KEN,MARINE TRANSPORT,"191,700.00"
HQSMS,20-11-11,0000017934,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"256,247.22"
HQSMS,20-11-11,0000017932,FWW FAHRZEUGWERK Gmbh,DEU,GENERAL CARGO TRUCKS,"415,844.00"
HQSMS,20-11-11,0000017926,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"118,419.55"
HQSMS,20-11-11,0000017925,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"1,270,029.74"
HQSMS,20-11-11,0000017920,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"245,939.91"
HQSMS,20-11-11,0000017918,TOYOTA MOTOR CORPORATION,JPN,ARMOURED VEHICLES,"427,173.68"
HQSMS,20-11-11,0000017930,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"171,299.59"
USA01,19-11-11,0000000308,FUNDRAISING INITIATIVES INC.,USA,BUSINESS/ ADMINISTRATIVE SER,"450,000.00"
HQSMS,18-11-11,0000017916,RUBB HALL A/S,NOR,PREFABRICATED Warehouse,"136,800.00"
TUN01,18-11-11,0000000307,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"755,209.65"
PAK01,17-11-11,0000003113,MS. SHEHLA ATTAULLAH,PAK,BUSINESS/ ADMINISTRATIVE SER,"108,900.00"
JOR01,17-11-11,0000001110,AL-SAHA for electrical systems,JOR,POWER CONVERSION/ STABILIZER,"147,923.72"
MYS01,17-11-11,0000000635,Teguh Wiramas Sdn. Bhd,MYS,MAINTENANCE/ CONSTRUCTION SER,"410,960.75"
ETH01,17-11-11,0000001741,JACKYS GULF FZE,ARE,WATER COOLED POWER GENERATORS,"104,195.00"
ETH01,16-11-11,0000001740,ROYAL BOREHOLE DRILLERS PLC,ETH,UTILITIES,"149,733.49"
MEX01,16-11-11,0000000188,Fime Construcciones y Urbanizaciones,MEX,MAINTENANCE/ CONSTRUCTION SER,"135,032.54"
SOM01,16-11-11,0000000609,VESTERGAARD FRANDSEN GROUP,CHE,PLASTIC PRODUCTS (SHEETS & ROL,"101,250.00"
HQSMS,15-11-11,0000017854,CISCO SYSTEMS INC,USA,NETWORK COMPONENTS / ACCESS,"775,871.20"
SDN01,14-11-11,0000003873,DARA Electronic Networks and General,SDN,ADVERTISING/ INFORMATION SER,"102,973.96"
HQSMS,14-11-11,0000017831,ICOM FRANCE,FRA,TELECOMS ACC/ SMALL HARDWARE,"427,176.23"
HQSMS,14-11-11,0000017829,RELTEX TARPAULINS (AFRICA) EPZ LTD,KEN,PLASTIC PRODUCTS (SHEETS & ROL,"194,850.00"
HQSMS,14-11-11,0000017823,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"116,009.28"
IRQ01,13-11-11,0000001247,KHLEIF AND CO,JOR,FINANCIAL SERVICES,"358,020.00"
HQSMS,11-11-11,0000017804,OPEN TEXT AG - SUISSE,CHE,COMPUTER SERVICES,"195,403.00"
HQSMS,11-11-11,0000017813,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,COMPUTER SERVICES,"909,500.81"
HQSMS,11-11-11,0000017805,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"272,077.26"
HQSMS,10-11-11,0000017772,N-R-S INTERNATIONAL - FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"151,550.00"
HQSMS,10-11-11,0000017777,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"239,382.25"
HQSMS,10-11-11,0000017778,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"202,500.00"
HQSMS,10-11-11,0000017783,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"418,393.27"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,10-11-11,0000017785,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"259,393.85"
HQSMS,10-11-11,0000017795,ANAND INTERNATIONAL,IND,BLANKETS,"318,180.72"
HQSMS,10-11-11,0000017768,VANDANA LOGISTICS,IND,KITCHENWARE,"243,000.00"
HQSMS,10-11-11,0000017790,HCL Technologies Limited,IND,COMPUTER SERVICES,"112,354.00"
HQSMS,09-11-11,0000017763,Adobe Systems Software Ireland Limited,IRL,COMPUTER SERVICES,"231,000.00"
ETH01,08-11-11,0000001726,RED SEA AUTOMOTIVE FZCO,DJI,TERRAIN VEHICLES,"233,156.00"
HQSMS,08-11-11,0000017746,DANOFFICE PLC,DNK,COMPUTERS,"3,556,125.00"
HQSMS,04-11-11,0000017743,GENERAL MOTORS (KENYA) LTD.,KEN,MINIBUSES/ BUSES,"267,320.00"
PAK01,03-11-11,0000003098,BIO-ID TECHNOLOGIES SA,CHE,COMPUTER SERVICES,"236,510.50"
CHN01,03-11-11,0000001053,HONG KONG FUNDRAISING CONSULTANCY LTD,HKG,ADVERTISING/ INFORMATION SER,"125,510.71"
AFG01,02-11-11,0000002362,DANOFFICE PLC,DNK,PRINTER/ PRINTER ACCESSORIES,"180,630.28"
AFG01,02-11-11,0000002357,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"153,056.00"
KEN01,01-11-11,0000004263,TOYOTA KENYA LIMITED,KEN,DELIVERY VEHICLES/ PICK-UPS,"1,151,891.70"
YEM01,31-10-11,0000001824,ALHADI TRANSPORTATION CO.,YEM,STORAGE/PACKING/HANDLING,"106,440.00"
HQSMS,31-10-11,0000017715,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"118,329.47"
HQSMS,31-10-11,0000017718,DANOFFICE PLC,DNK,COMPUTERS,"119,875.00"
HQSMS,28-10-11,0000017710,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"530,000.00"
HQSMS,27-10-11,0000017705,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"2,324,516.58"
HQSMS,27-10-11,0000017701,UN INTERNATIONAL COMPUTING CENTRE,CHE,COMPUTER SERVICES,"580,719.00"
CAF01,27-10-11,0000000792,GET GROUP.FZE,CAF,PHOTO/ GRAPHIC/ DESIGN SER,"103,989.88"
HQSMS,27-10-11,0000017706,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"164,100.00"
HQSMS,25-10-11,0000017685,IMRES,NLD,MISC MEDICAL SUPPLIES,"346,923.26"
BDI01,25-10-11,0000000374,INTERPETROL BURUNDI,BDI,DIESEL,"465,200.80"
SDN01,25-10-11,0000003835,WFP Emergency Operation in Sudan,SDN,SECURITY/ SAFETY SERVICES,"150,127.00"
HQSMS,24-10-11,0000017674,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"193,750.00"
AFG01,24-10-11,0000002345,VANDANA LOGISTICS,IND,KITCHENWARE,"665,431.20"
SOM01,24-10-11,0000000583,RELIEFLINE UGANDA LTD,UGA,PLASTIC PRODUCTS (SHEETS & ROL,"142,600.00"
AFG01,24-10-11,0000002344,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"816,180.00"
HQSMS,21-10-11,0000017664,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"545,727.97"
BGD01,20-10-11,0000000661,M/s. Caytara Constructions,BGD,BUSINESS/ ADMINISTRATIVE SER,"146,094.08"
TZA01,20-10-11,0000002039,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"161,652.75"
BGD01,20-10-11,0000000660,M/s. Nurul Alam Sawdagar,BGD,BUSINESS/ ADMINISTRATIVE SER,"175,312.90"
BGD01,20-10-11,0000000659,Alif Rice Agency,BGD,BUSINESS/ ADMINISTRATIVE SER,"236,702.13"
BGD01,20-10-11,0000000658,S S Constructions,BGD,BUSINESS/ ADMINISTRATIVE SER,"224,867.02"
HQSMS,19-10-11,0000017650,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"1,935,691.28"
HQSMS,19-10-11,0000017643,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"417,489.89"
KEN01,19-10-11,0000004188,HASS PETROLEUM (K) LTD,KEN,DIESEL,"248,258.33"
HQSMS,18-10-11,0000017642,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"1,060,000.00"
GEO01,18-10-11,0000001221,VITALI GAMBASHIDZE IE,GEO,BEDCLOTHES/ MATRESSES/ TOWELS,"152,725.62"
GEO01,17-10-11,0000001217,TEMUR MACHARASHVILI IND. ENTERPRISE,GEO,HOUSEHOLD FURNITURE/EQUIPMENT,"159,176.83"
HQSMS,17-10-11,0000017635,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"512,496.59"
AFG01,16-10-11,0000002334,SOS ASSISTANCE SA,CHE,HEALTHCARE SERVICES,"131,090.00"
HQSMS,14-10-11,0000017624,SOS ASSISTANCE SA,CHE,MEETING/TRAVEL/ FOOD SER,"100,714.34"
HQSMS,13-10-11,0000017617,W. GIERTSEN A/S,NOR,PREFABRICATED Warehouse,"102,672.00"
HQSMS,13-10-11,0000017616,SITA,CHE,COMPUTER SERVICES,"1,000,000.00"
HQSMS,12-10-11,0000017612,BOSS PRO-TEC,DEU,GENERAL CARGO TRUCKS,"141,473.40"
HQSMS,12-10-11,0000017615,SWISSCOM (Switzerland) Ltd,CHE,MISC TELECOMS ACCESSORIES,"103,331.58"
THA01,11-10-11,0000000616,APPCO LIMITED,THA,ADVERTISING/ INFORMATION SER,"151,415.18"
THA01,11-10-11,0000000615,SG GLOBAL SUPPORT SERVICES SDN,MYS,ADVERTISING/ INFORMATION SER,"122,132.04"
TZA01,10-10-11,0000002028,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"133,043.91"
HQSMS,07-10-11,0000017581,BESTNET A/S,DNK,MOSQUITO NET,"140,525.00"
HQSMS,07-10-11,0000017591,WHO - ICC,CHE,COMPUTER SERVICES,"253,000.00"
ITA01,06-10-11,0000001241,ED CONTACT S.R.L.,ITA,ADVERTISING/ INFORMATION SER,"162,590.48"
KEN01,05-10-11,0000004142,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"282,000.00"
SDN01,05-10-11,0000003756,OASIS LOGISTICS AND CONSTRUCTION CO. LTD,SDN,MAINTENANCE/ CONSTRUCTION SER,"237,926.73"
HQSMS,05-10-11,0000017566,HCL Technologies Limited,IND,COMPUTER SERVICES,"548,105.00"
HQSMS,05-10-11,0000017564,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"218,069.20"
PAK01,05-10-11,0000003051,PARAMOUNT TARPAULIN INDUSTRIES,PAK,PLASTIC PRODUCTS (SHEETS & ROL,"129,400.23"
PAK01,05-10-11,0000003050,FMG SUPPLIES,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"404,798.14"
PAK01,05-10-11,0000003048,H. NIZAM DIN AND SONS LTD.,PAK,BLANKETS,"441,598.61"
HQSMS,04-10-11,0000017557,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"235,488.00"
HQSMS,04-10-11,0000017550,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"117,504.00"
HQSMS,04-10-11,0000017544,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"138,724.05"
HQSMS,03-10-11,0000017536,EMERGING MARKETS COMMUNICATIONS INC,USA,SATELLITE EQUIP/ ACCESSORIES,"209,642.00"
TCD01,03-10-11,0000002899,SOCIETE DES PRODUITS PETROLIERS TCHAD,TCD,DIESEL,"108,864.92"
HQSMS,03-10-11,0000017527,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"542,385.86"
RWA01,29-09-11,0000000684,ENGEN,RWA,DIESEL,"140,033.50"
SDN01,28-09-11,0000003714,MANTRAC,UGA,WATER COOLED POWER GENERATORS,"137,450.00"
PAK01,27-09-11,0000003024,FMG SUPPLIES,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"303,600.00"
PAK01,27-09-11,0000003025,NATIONAL TENT HOUSE,PAK,KITCHENWARE,"157,100.58"
PAK01,27-09-11,0000003029,H. NIZAM DIN AND SONS LTD.,PAK,BLANKETS,"607,788.80"
PAK01,27-09-11,0000003030,ZAHRA TENT INDUSTRIES (PVT) LTD,PAK,PERSONAL CARE PRODUCTS,"531,705.26"
ITA01,26-09-11,0000001235,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"801,737.53"
ITA01,26-09-11,0000001236,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"113,264.00"
HQSMS,26-09-11,0000017505,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"816,920.00"
HQSMS,26-09-11,0000017508,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"375,000.00"
HQSMS,23-09-11,0000017492,SITA,CHE,TELECOMS SERVICES,"182,255.09"
KEN01,23-09-11,0000004087,WFP SOMALIA,KEN,CHARTERS,"500,000.00"
HQSMS,23-09-11,0000017490,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"191,343.96"
HQSMS,23-09-11,0000017488,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"145,785.88"
HQSMS,23-09-11,0000017487,EDUCATE YOURSELF LIMITED,KEN,PRINTED MEDIA,"312,535.21"
HQSMS,23-09-11,0000017496,KPMG LLP,CAN,BUSINESS/ ADMINISTRATIVE SER,"149,323.92"
HQSMS,22-09-11,0000017474,WESTERN AUTO LLC,ARE,SPARE PARTS/ ACCESSORIES,"102,700.00"
HQSMS,22-09-11,0000017473,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"312,375.00"
GEO01,21-09-11,0000001204,UNIVERSAL LTD.,GEO,MAINTENANCE/ CONSTRUCTION SER,"114,003.03"
COD01,20-09-11,0000003693,ZAHIRA SPRL,COD,MINIBUSES/ BUSES,"164,700.00"
HQSMS,20-09-11,0000017449,VANDANA LOGISTICS,IND,KITCHENWARE,"105,753.60"
HQSMS,19-09-11,0000017439,PARKASH WOOLEN INDUSTRIES,IND,BLANKETS,"202,737.60"
GHA01,19-09-11,0000000694,APSTAR ENTERPRISES LIMITED,GHA,PREPARED/ PRESERVED FOODS,"103,029.14"
COD01,19-09-11,0000003689,ROYALE IMPORT EXPORT,CAF,ROOFING MATERIAL,"201,278.56"
HQSMS,15-09-11,0000017426,SITA,CHE,TELECOMS SERVICES,"181,109.61"
LBR01,15-09-11,0000001118,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"128,144.56"
LBR01,15-09-11,0000001119,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"224,900.52"
HQSMS,14-09-11,0000017412,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"750,000.00"
HQSMS,14-09-11,0000017417,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"341,894.94"
HQSMS,14-09-11,0000017419,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"272,592.94"
ETH01,14-09-11,0000001635,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"185,798.94"
HQSMS,13-09-11,0000017394,NATIONAL TENT HOUSE,PAK,BLANKETS,"297,600.00"
TZA01,13-09-11,0000002008,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"151,500.00"
HQSMS,13-09-11,0000017374,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"556,619.00"
HQSMS,13-09-11,0000017378,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,042,300.00"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,13-09-11,0000017380,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"319,852.95"
HQSMS,13-09-11,0000017382,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"375,000.00"
HQSMS,13-09-11,0000017406,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"142,450.00"
HQSMS,13-09-11,0000017403,VANDANA LOGISTICS,IND,KITCHENWARE,"133,650.00"
HQSMS,13-09-11,0000017387,N-R-S INTERNATIONAL - FZE,ARE,BLANKETS,"527,000.00"
HQSMS,13-09-11,0000017400,VANDANA LOGISTICS,IND,KITCHENWARE,"133,650.00"
HQSMS,13-09-11,0000017397,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"320,760.00"
HQSMS,13-09-11,0000017391,ANAND INTERNATIONAL,IND,BLANKETS,"291,921.57"
LBR01,12-09-11,0000001114,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"126,137.18"
RWA01,12-09-11,0000000702,"MUKAKIMENYE, Emerance",RWA,COOKING STOVES,"167,023.00"
SYR01,12-09-11,0000002754,Sisters Monique Kharouf -Adma Bassim,SYR,CIVIL AFFAIRS SERVICES,"188,273.84"
HQSMS,08-09-11,0000017355,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"373,200.00"
TZA01,08-09-11,0000002005,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"101,000.00"
KEN01,08-09-11,0000004009,CALWIN AGENCIES,KEN,PERSONAL CARE PRODUCTS,"102,605.47"
PAK01,07-09-11,0000002992,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,089,816.00"
MMR01,07-09-11,0000000790,Basin International Ltd,MMR,MISC MEDICAL SUPPLIES,"297,715.56"
PAK01,05-09-11,0000002982,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"672,152.25"
HQSMS,05-09-11,0000017333,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"172,815.50"
TZA01,05-09-11,0000001999,SOAP AND ALLIED INDUSTRIES LIMITED,TZA,SOAP/CLEANING /HYGIENE SUPPLIE,"233,610.00"
HQSMS,01-09-11,0000017324,ENCOMPASS LLC,USA,EDUCATION/ TRAINING SERVICES,"124,448.56"
ZWE01,31-08-11,0000000058,FERTS SEED AND GRAIN (PVT) LTD,ZWE,MAIZE/CORN,"108,949.30"
CMR01,31-08-11,0000001097,SITRACEL,CMR,PERSONAL CARE PRODUCTS,"126,282.78"
HQSMS,30-08-11,0000017318,BESTNET A/S,DNK,MOSQUITO NET,"245,784.00"
HQSMS,30-08-11,0000017312,ALPINTER,BEL,WATER CANS,"159,296.00"
HQSMS,30-08-11,0000017309,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"177,535.50"
HQSMS,30-08-11,0000017306,KITCHEN ESSENTIALS,IND,BLANKETS,"222,547.50"
HQSMS,26-08-11,0000017300,STAR PROJECT VEHICLES LTD,GIB,GENERAL CARGO TRUCKS,"440,640.34"
HQSMS,26-08-11,0000017303,DANOFFICE PLC,DNK,COMPUTERS,"179,715.00"
HQSMS,26-08-11,0000017298,TOYOTA MOTOR CORPORATION,JPN,SAFETY/ RESCUE VEHICLE,"604,827.50"
TZA01,25-08-11,0000001995,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"113,453.74"
HQSMS,25-08-11,0000017292,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"1,822,780.16"
HQSMS,25-08-11,0000017293,BT SWITZERLAND LTD,CHE,COMPUTER SERVICES,"387,110.00"
HQSMS,24-08-11,0000017280,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"200,200.00"
HQSMS,24-08-11,0000017282,"NISSAN TRADING CO., LTD.",JPN,TERRAIN VEHICLES,"266,332.03"
ETH01,23-08-11,0000001603,BEE FREIGHT TRANSPORT ASSOCIATION,ETH,TRANSPORT SUPPORT,"109,683.34"
HQSMS,23-08-11,0000017279,PEGRUME LTD,KEN,TELEPHONY EQUIPMENT/ SUPPLIES,"142,293.85"
HQSMS,22-08-11,0000017273,KITE CONSULTING GROUP LIMITED,GBR,COMPUTER SERVICES,"104,251.07"
HQSMS,22-08-11,0000017275,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"200,131.58"
HQSMS,19-08-11,0000017266,Adobe Systems Software Ireland Limited,IRL,COMPUTER SERVICES,"263,157.89"
HQSMS,18-08-11,0000017260,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"188,340.00"
