Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
SYR01,22-12-10,0000002427,ALAMIN MEDICAL INSTRUMENTS CO.,SYR,MISC MEDICAL SUPPLIES,"779,032"
SYR01,22-12-10,0000002428,"TABBASH, Ahmad",SYR,MISC MEDICAL SUPPLIES,"608,672"
HQSMS,21-12-10,0000015611,UNFPA,USA,BUSINESS/ ADMINISTRATIVE SER,"122,416"
HQSMS,21-12-10,0000015616,Protechnique Co.,JOR,MISC MEDICAL SUPPLIES,"172,025"
HQSMS,21-12-10,0000015618,THE MEDICAL EXPORT GROUP BV,NLD,MISC MEDICAL SUPPLIES,"286,017"
HQSMS,21-12-10,0000015619,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"967,050"
HQSMS,21-12-10,0000015620,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"856,546"
HQSMS,21-12-10,0000015622,AGMIN ITALY SRL,ITA,MISC MEDICAL SUPPLIES,"310,765"
HQSMS,21-12-10,0000015623,EASTERN SURGICAL COMPANY,IND,MISC MEDICAL SUPPLIES,"163,855"
HQSMS,21-12-10,0000015624,Protechnique Co.,JOR,MISC MEDICAL SUPPLIES,"807,960"
HQSMS,21-12-10,0000015625,THE MEDICAL EXPORT GROUP BV,NLD,MISC MEDICAL SUPPLIES,"107,349"
HQSMS,21-12-10,0000015631,ALPHA ARMOURING PANZERUNG GmbH,DEU,ARMOURED VEHICLES,"395,467"
KGZ01,21-12-10,0000000360,PUBLIC CORPORATION KYRGYZAVTOVAZ,KGZ,TERRAIN VEHICLES,"127,314"
KGZ01,21-12-10,0000000361,"NSP LTD.,",KGZ,POWER GENERATORS,"104,776"
MDA01,21-12-10,0000000193,SC ACMIA-CON SRL,MDA,MAINTENANCE/ CONSTRUCTION SER,"109,635"
PAK01,21-12-10,0000002469,TOYOTA ISLAMABAD MOTORS,PAK,PASSENGER VEHICLES,"208,925"
YEM01,21-12-10,0000001563,ALHADI TRANSPORTATION CO.,YEM,TRANSPORT SUPPORT,"110,281"
YEM01,21-12-10,0000001564,ALHADI TRANSPORTATION CO.,YEM,TRANSPORT SUPPORT,"248,416"
COL01,20-12-10,0000001537,DATA POWER LTDA,COL,COMPUTERS,"125,277"
ETH01,20-12-10,0000001320,ASEFA GURMESA GENERAL CONTRACTOR,ETH,MAINTENANCE/ CONSTRUCTION SER,"132,639"
HQSMS,20-12-10,0000015586,ZEMP AG OBJEKT-U. BUROMOBELBAU,CHE,OFFICE FURNITURE,"141,860"
HQSMS,20-12-10,0000015592,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"197,300"
HQSMS,20-12-10,0000015593,DANOFFICE PLC,DNK,COMPUTERS,"189,216"
HQSMS,20-12-10,0000015597,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"247,470"
HQSMS,20-12-10,0000015598,AL FAISALIAH MEDICAL SYSTEMS,JOR,MISC MEDICAL SUPPLIES,"139,500"
SYR01,20-12-10,0000002394,Alsaady Trading Company L.T.D,SYR,PASSENGER VEHICLES,"358,000"
SYR01,20-12-10,0000002396,SABBAGH & DAKER CO.,SYR,PERSONAL CARE PRODUCTS,"115,900"
SYR01,20-12-10,0000002399,SAMER GHOSSEN TRADING COMPANY,SYR,PERSONAL CARE PRODUCTS,"221,691"
SYR01,20-12-10,0000002401,Al-Amir Co for Food Products/Al Amir Lil,SYR,PERSONAL CARE PRODUCTS,"1,050,000"
SYR01,20-12-10,0000002404,Al-Amir Co for Food Products/Al Amir Lil,SYR,PERSONAL CARE PRODUCTS,"145,000"
HQSMS,19-12-10,0000015552,TOYOTA MOTOR CORPORATION,JPN,MINIBUSES/ BUSES,"235,476"
HQSMS,19-12-10,0000015556,TOYOTA MOTOR CORPORATION,JPN,ARMOURED VEHICLES,"322,788"
HQSMS,19-12-10,0000015563,"NISSAN TRADING CO., LTD.",JPN,MINIBUSES/ BUSES,"134,946"
HQSMS,19-12-10,0000015573,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"996,308"
USA01,19-12-10,0000000196,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"124,190"
YEM01,19-12-10,0000001557,Furniture Al-Awadi,YEM,"STRUCTURAL MATERIALS ( TIMBER,","177,100"
HQSMS,18-12-10,0000015525,MANTRAC KENYA LIMITED,KEN,MECHANICAL EQUIPMENT,"191,600"
HQSMS,18-12-10,0000015531,O.B. WIIK AS,NOR,PREFABRICATED Warehouse,"101,653"
HQSMS,18-12-10,0000015544,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"125,285"
KEN01,18-12-10,0000003166,MAHAT CONSTRUCTION COMPANY,KEN,MAINTENANCE/ CONSTRUCTION SER,"123,446"
HQSMS,17-12-10,0000015496,BESTNET EUROPE LTD,GBR,MOSQUITO NET,"468,825"
HQSMS,17-12-10,0000015504,VESTERGAARD FRANDSEN GROUP,CHE,MOSQUITO NET,"183,040"
HQSMS,17-12-10,0000015507,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"115,882"
SCG02,17-12-10,0000001147,"NNTP ""AL-TRADE""",SCG,PREFABRICATED House,"163,070"
SDN01,17-12-10,0000002903,MACDOWEL LIMITED,SDN,MAINTENANCE/ CONSTRUCTION SER,"268,221"
HQSMS,16-12-10,0000015420,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"399,562"
HQSMS,16-12-10,0000015435,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"136,875"
HQSMS,16-12-10,0000015436,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"184,758"
HQSMS,16-12-10,0000015448,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"184,758"
HQSMS,16-12-10,0000015449,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"1,000,969"
HQSMS,16-12-10,0000015451,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"115,145"
HQSMS,16-12-10,0000015459,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"231,660"
HQSMS,16-12-10,0000015483,RR DONNELLEY & SONS COMPANY,USA,BUSINESS/ ADMINISTRATIVE SER,"600,000"
HQSMS,16-12-10,0000015485,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"170,932"
ITA01,16-12-10,0000001033,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"739,705"
COL01,15-12-10,0000001488,TOYONORTE LTDA.,COL,TERRAIN VEHICLES,"244,716"
HQSMS,15-12-10,0000015391,TOP SOURCES TRADING LTD,HKG,WATER CANS,"110,600"
HQSMS,15-12-10,0000015394,BESTNET EUROPE LTD,GBR,MOSQUITO NET,"536,256"
HQSMS,15-12-10,0000015400,TOYOP RELIEF PVT LTD,IND,BLANKETS,"132,192"
HQSMS,15-12-10,0000015403,VESTERGAARD FRANDSEN GROUP,CHE,MOSQUITO NET,"166,400"
KEN01,15-12-10,0000003141,GALANA OIL KENYA LIMITED,KEN,DIESEL,"175,752"
TCD01,15-12-10,0000002251,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,PERSONAL CARE PRODUCTS,"167,790"
HQSMS,14-12-10,0000015364,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"167,954"
HQSMS,14-12-10,0000015373,TOYOP RELIEF PVT LTD,IND,WATER BUCKET/ BASINE,"120,288"
HQSMS,14-12-10,0000015374,N-R-S INTERNATIONAL -  FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"164,237"
HQSMS,14-12-10,0000015375,ITI COMPANY SHANGHAI LIMITED,CHN,WATER CANS,"185,472"
HQSMS,14-12-10,0000015379,N-R-S INTERNATIONAL -  FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"268,840"
HQSMS,14-12-10,0000015381,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"123,640"
HQSMS,14-12-10,0000015382,SWISSCOM (Switzerland) Ltd,CHE,TELEPHONY EQUIPMENT/ SUPPLIES,"117,964"
PAK01,14-12-10,0000002429,DEPARTMENT OF FOREIGN AFFAIRS AND TRADE,AUS,BUSINESS/ ADMINISTRATIVE SER,"205,520"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
ETH01,13-12-10,0000001304,FILTU CONSTRUCTION COMPANY,ETH,TRANSPORT SUPPORT,"127,693"
HQSMS,13-12-10,0000015336,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"417,500"
HQSMS,13-12-10,0000015338,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"200,000"
HQSMS,13-12-10,0000015351,VANDANA LOGISTICS,IND,KITCHENWARE,"816,480"
HQSMS,13-12-10,0000015353,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"546,336"
PAK01,13-12-10,0000002424,TOYOTA ISLAMABAD MOTORS,PAK,DELIVERY VEHICLES/ PICK-UPS,"746,588"
SDN01,13-12-10,0000002927,WFP Emergency Operation in Sudan,SDN,SECURITY/ SAFETY SERVICES,"208,407"
SDN01,13-12-10,0000002929,Abdel Rahim Hussain Transport & Eng.,SDN,PREFABRICATED House,"111,202"
PAK01,10-12-10,0000002416,NOHA GROUP,PAK,CLOTHING,"967,024"
TZA01,10-12-10,0000001750,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"143,736"
TZA01,10-12-10,0000001751,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"191,964"
HQSMS,09-12-10,0000015295,BESTNET EUROPE LTD,GBR,MOSQUITO NET,"127,680"
HQSMS,09-12-10,0000015308,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"628,398"
HQSMS,09-12-10,0000015316,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"353,037"
KEN01,09-12-10,0000003127,WFP SOMALIA,KEN,CHARTERS,"197,213"
COD01,08-12-10,0000003014,STRONG NKV,COD,FINANCIAL SERVICES,"147,525"
GHA01,08-12-10,0000000534,UNLIMITED SUPPLY LTD,GHA,EDUCATION/ TRAINING SERVICES,"155,117"
GHA01,08-12-10,0000000537,UNLIMITED SUPPLY LTD,GHA,EDUCATION/ TRAINING SERVICES,"229,542"
HQSMS,08-12-10,0000015250,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"3,625,630"
HQSMS,08-12-10,0000015253,VANDANA LOGISTICS,IND,KITCHENWARE,"359,251"
HQSMS,08-12-10,0000015258,KITCHEN ESSENTIALS,IND,BLANKETS,"399,840"
HQSMS,08-12-10,0000015263,VESTERGAARD FRANDSEN GROUP,CHE,MOSQUITO NET,"166,400"
HQSMS,08-12-10,0000015267,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"170,788"
HQSMS,08-12-10,0000015286,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"949,800"
HQSMS,08-12-10,0000015289,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"646,000"
HQSMS,08-12-10,0000015293,PLANSON EUROPE,DNK,COMPUTERS,"119,911"
PAK01,08-12-10,0000002409,DOGAR TRADING CORPORATION (Pvt) Ltd,PAK,CLOTHING,"559,345"
PAK01,08-12-10,0000002411,PAK BUSINESS INTERNATIONAL,PAK,CLOTHING,"444,220"
PAK01,08-12-10,0000002412,NOHA GROUP,PAK,CLOTHING,"502,216"
PAK01,08-12-10,0000002414,H. SHEIKH NOOR-UD-DIN AND SONS (PVT) LTD,PAK,CLOTHING,"985,099"
TCD01,08-12-10,0000002206,MINURCAT,TCD,PREFABRICATED House,"325,500"
AFG01,07-12-10,0000001834,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"197,100"
AFG01,07-12-10,0000001835,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"131,400"
AFG01,07-12-10,0000001836,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"164,250"
AFG01,07-12-10,0000001837,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"131,400"
AFG01,07-12-10,0000001838,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"255,135"
AFG01,07-12-10,0000001844,VANDANA LOGISTICS,IND,KITCHENWARE,"115,474"
HQSMS,07-12-10,0000015220,HUGH WOOD INC,USA,INSURANCE SERVICES,"340,277"
JOR01,07-12-10,0000000879,Unity Trading Est.,JOR,MINIBUSES/ BUSES,"119,350"
KEN01,07-12-10,0000003119,RAJWA COMPANY LIMITED,KEN,MAINTENANCE/ CONSTRUCTION SER,"243,969"
HQSMS,06-12-10,0000015178,DANOFFICE PLC,DNK,COMPUTERS,"114,928"
HQSMS,06-12-10,0000015182,Ryce East Africa Ltd,KEN,DUMP TRUCKS/TRAILERS,"736,040"
HQSMS,06-12-10,0000015187,DANIMEX COMMUNICATION,DNK,VHF EQUIPMENT,"125,173"
HQSMS,06-12-10,0000015195,VANDANA LOGISTICS,IND,KITCHENWARE,"151,875"
HQSMS,06-12-10,0000015218,ROFI INDUSTRIES A/S,NOR,PERSONAL SAFETY/ PROTECTION,"148,585"
PAK01,06-12-10,0000002386,IMGC GLOBAL  (PVT) LTD,PAK,BLANKETS,"253,439"
PAK01,06-12-10,0000002387,H. NIZAM DIN AND SONS LTD.,PAK,BLANKETS,"717,699"
PAK01,06-12-10,0000002388,NATIONAL TENT HOUSE,PAK,BLANKETS,"614,040"
TZA01,06-12-10,0000001732,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"316,440"
TZA01,06-12-10,0000001733,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"316,440"
YEM01,06-12-10,0000001520,RIYADH AHMED MOHAMED SAIF,YEM,SOAP/CLEANING /HYGIENE SUPPLIE,"116,237"
YEM01,06-12-10,0000001522,SAMADAN STORES,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"100,800"
HQSMS,04-12-10,0000015159,ECONOMIC HOUSING GROUP LTD,KEN,OFFICE FURNITURE,"334,761"
HQSMS,04-12-10,0000015164,COELMO,ITA,WATER COOLED POWER GENERATORS,"112,173"
YEM01,04-12-10,0000001508,Automotive & Machinery Trading Center,YEM,DELIVERY VEHICLES/ PICK-UPS,"266,000"
HQSMS,03-12-10,0000015102,SPARTAN RELIEF SUPPLIES LIMITED,KEN,CLOTHING,"105,740"
HQSMS,03-12-10,0000015109,AL TASAHEEL (ASP) TRADING LLC,ARE,AGRICULTURAL VEHICLES,"104,092"
HQSMS,03-12-10,0000015122,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"202,500"
HQSMS,03-12-10,0000015126,Epic Performance Improvement Ltd.,GBR,EDUCATION/ TRAINING SERVICES,"118,400"
HQSMS,03-12-10,0000015145,NATIONAL TENT HOUSE,PAK,PERSONAL CARE PRODUCTS,"174,150"
HQSMS,03-12-10,0000015149,DANIMEX COMMUNICATION,DNK,HF EQUIPMENT,"126,269"
IDN01,03-12-10,0000000367,PT. RAVINDO BANGUN PERSADA,IDN,BUSINESS/ ADMINISTRATIVE SER,"139,506"
ETH01,02-12-10,0000001252,TAMERAT ABATE PRINTING & ADVERTISING,ETH,SIGNAGE/ PI ACCESSORIES,"108,329"
GEO01,02-12-10,0000001052,IE LERI CHACHUA,GEO,"STRUCTURAL MATERIALS ( TIMBER,","115,862"
HQSMS,02-12-10,0000015092,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"316,059"
HQSMS,02-12-10,0000015099,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"126,900"
SDN01,02-12-10,0000002829,"EUROCHAMP LTD , JUBA SOUTH SUDAN",SDN,PREFABRICATED House,"133,600"
TZA01,02-12-10,0000001721,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"192,254"
BDI01,01-12-10,0000000284,INTERPETROL BURUNDI,BDI,DIESEL,"506,000"
HQSMS,01-12-10,0000015061,HUGH WOOD INC,USA,INSURANCE SERVICES,"104,924"
HQSMS,01-12-10,0000015065,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"116,504"
IRQ01,01-12-10,0000001000,KHLEIF AND CO,JOR,FINANCIAL SERVICES,"356,904"
HQSMS,30-11-10,0000015044,DANIMEX COMMUNICATION,DNK,HF EQUIPMENT,"101,436"
SDN01,30-11-10,0000002816,THE GREAT RUAHA DRILLING (SS) LIMITED,SDN,WATER PUMPS,"142,769"
YEM01,30-11-10,0000001492,Furniture Al-Awadi,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"127,500"
HQSMS,29-11-10,0000014998,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"131,400"
HQSMS,25-11-10,0000014973,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"1,251,256"
HQSMS,25-11-10,0000014974,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"340,515"
HQSMS,25-11-10,0000014975,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC MEDICAL SUPPLIES,"194,792"
HQSMS,25-11-10,0000014978,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"269,699"
SDN01,25-11-10,0000002808,GIAD TRACTORS & AGRICULTURE EQUIPMENT CO,SDN,AGRICULTURAL VEHICLES,"142,437"
THA01,25-11-10,0000000484,APPCO LIMITED,THA,ADVERTISING/ INFORMATION SER,"300,000"
HQSMS,24-11-10,0000014945,TOYOTA MOTOR CORPORATION,JPN,SAFETY/ RESCUE VEHICLE,"103,500"
HQSMS,24-11-10,0000014951,TOYOTA MOTOR CORPORATION,JPN,SAFETY/ RESCUE VEHICLE,"195,585"
SDN01,24-11-10,0000002806,IAN DENT & CO.,SDN,FINANCIAL SERVICES,"166,513"
BLR01,23-11-10,0000000292,PATRIARKH COMPUTER SERVICE,BLR,DATA COLLECTION EQUIPMENT,"117,635"
COD01,23-11-10,0000002937,Sunrise Corporation,IND,PLASTIC PRODUCTS (SHEETS & ROL,"121,550"
ETH01,23-11-10,0000001227,FILTU CONSTRUCTION COMPANY,ETH,TRANSPORT SUPPORT,"128,082"
HQSMS,23-11-10,0000014903,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"317,990"
HQSMS,23-11-10,0000014916,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"333,042"
HQSMS,23-11-10,0000014925,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"126,581"
HQSMS,23-11-10,0000014931,EMERGING MARKETS COMMUNICATIONS INC,USA,SATELLITE EQUIP/ ACCESSORIES,"125,494"
HQSMS,23-11-10,0000014932,TOYOTA MOTOR CORPORATION,JPN,SAFETY/ RESCUE VEHICLE,"169,576"
TCD01,23-11-10,0000002174,LIBYA OIL TCHAD SA,TCD,DIESEL,"145,412"
HQSMS,22-11-10,0000014877,UNITED NATIONS GENERAL FUND,USA,FINANCIAL SERVICES,"556,619"
HQSMS,22-11-10,0000014889,ABDT MORCIANO,CHE,TELEPHONY EQUIPMENT/ SUPPLIES,"122,533"
COD01,21-11-10,0000002927,VANDANA LOGISTICS,IND,KITCHENWARE,"234,355"
CAF01,19-11-10,0000000514,WORLD FOOD PROGRAMME,CAF,CARGO/PASSENGER TRANSPORT,"950,000"
GHA01,19-11-10,0000000512,SUTHERLAND & SUTHERLAND,GHA,OFFICE FURNITURE,"112,901"
HQSMS,19-11-10,0000014869,IMPRIMERIE CENTRALE,LUX,PHOTO/ GRAPHIC/ DESIGN SER,"125,021"
HQSMS,17-11-10,0000014836,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"281,010"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,15-11-10,0000014826,KITCHEN ESSENTIALS,IND,BLANKETS,"304,416"
HQSMS,15-11-10,0000014829,BT SWITZERLAND LTD,CHE,COMPUTER SERVICES,"229,939"
HQSMS,14-11-10,0000014813,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"788,400"
HQSMS,14-11-10,0000014814,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"101,920"
RWA01,12-11-10,0000000569,MUKAKIMENYI EMERANCE,RWA,COOKING STOVES,"140,408"
SDN01,12-11-10,0000002620,MACDOWEL LIMITED,SDN,MAINTENANCE/ CONSTRUCTION SER,"650,000"
HQSMS,11-11-10,0000014794,"NISSAN TRADING CO., LTD.",JPN,TERRAIN VEHICLES,"103,350"
HQSMS,11-11-10,0000014802,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"210,600"
HQSMS,10-11-10,0000014780,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"111,205"
HQSMS,10-11-10,0000014782,BESTNET EUROPE LTD,GBR,MOSQUITO NET,"205,200"
HQSMS,10-11-10,0000014788,VANDANA LOGISTICS,IND,KITCHENWARE,"437,400"
HQSMS,10-11-10,0000014789,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"313,005"
HQSMS,10-11-10,0000014793,"NISSAN TRADING CO., LTD.",JPN,TERRAIN VEHICLES,"106,809"
PAK01,09-11-10,0000002357,K B STRENGTHS,PAK,CIVIL AFFAIRS SERVICES,"115,118"
HQSMS,08-11-10,0000014765,PA CONSULTING SERVICES LIMITED,GBR,COMPUTER SERVICES,"254,777"
RWA01,08-11-10,0000000549,CREATIVA ltd,RWA,STRUCTURAL BUILDING PRODUCTS /,"149,745"
RWA01,08-11-10,0000000550,KOBIL RWANDA SARL,RWA,DIESEL,"121,550"
HQSMS,06-11-10,0000014752,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"292,842"
HQSMS,05-11-10,0000014745,TOYOP RELIEF PVT LTD,IND,WATER BUCKET/ BASINE,"107,400"
HQSMS,05-11-10,0000014746,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"175,500"
HQSMS,04-11-10,0000014731,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"172,816"
HQSMS,04-11-10,0000014732,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"328,500"
HQSMS,04-11-10,0000014739,KITCHEN ESSENTIALS,IND,BLANKETS,"408,000"
HQSMS,04-11-10,0000014740,VANDANA LOGISTICS,IND,KITCHENWARE,"364,500"
HQSMS,04-11-10,0000014741,VESTERGAARD FRANDSEN GROUP,CHE,MOSQUITO NET,"249,600"
HQSMS,02-11-10,0000014718,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"264,153"
HQSMS,28-10-10,0000014667,SITA,CHE,TELECOMS SERVICES,"700,000"
HQSMS,27-10-10,0000014664,YOUNG AND RUBICAM BUSINESS COMMUNICATION,CHE,COMPUTER SERVICES,"204,918"
HQSMS,27-10-10,0000014665,PLANSON EUROPE,DNK,COMPUTERS,"117,720"
